id,pos,gloss,persian_gloss,checked
45181,verb,"reduce the level or intensity or size or scope of; ""de-escalate a crisis""","سطح یا شدت یا اندازه یا دامنه را کاهش دهید""تشدید بحران""",1
45182,verb,"make small or insignificant; ""Let's minimize the risk""","کوچک یا ناچیز کردن""بیایید خطر را به حداقل برسانیم""",1
45183,verb,"make less active or fast; ""He slackened his pace as he got tired""; ""Don't relax your efforts now""","کمتر فعال یا سریع شوید""او با خستگی سرعت خود را کند کرد""؛""اکنون تلاش خود را آرام نکنید""",1
45185,noun,"a becoming gradually less; ""there is no greater sadness that the dwindling away of a family""","کم کم شدن""هیچ غم و اندوه بیشتری وجود ندارد که خانواده از بین می روند""",1
45188,noun,a decrease in width,کاهش عرض,1
45187,noun,"the process of reducing sensitivity; ""the patient was desensitized to the allergen""","روند کاهش حساسیت ؛""بیمار نسبت به آلرژن حساسیت زدایی شد""",1
45184,noun,"a slow fall or decline (as for lack of strength); ""after several hours of sinking an unexpected rally rescued the market""; ""he could not control the sinking of his legs""","سقوط یا افت آهسته (همانطور که برای عدم قدرت)""پس از چند ساعت غرق شدن یک تجمع غیر منتظره بازار را نجات داد""؛""او نمی توانست غرق شدن پاهای خود را کنترل کند""",1
45186,noun,"a gradual decrease in magnitude or extent; ""the waning of his enthusiasm was obvious""; ""the waxing and waning of the moon""","کاهش تدریجی اندازه یا میزان""کاهش اشتیاق او آشکار بود""؛""اپیلاسیون و کمرنگ شدن ماه""",1
45190,noun,the process of wasting,روند هدر دادن,1
45189,noun,a decrease of transmitted power in a mechanical system caused by slipping,کاهش قدرت انتقال یافته در یک سیستم مکانیکی ناشی از لغزش,1
45192,noun,the act of causing to become less,عمل کم شدن,1
45191,noun,the amount by which something shrinks,مقدار کوچک شدن چیزی,1
45193,noun,a reduction in quantity or rate,کاهش در مقدار یا نرخ,1
45194,noun,the reduction of something's value or worth,کاهش ارزش یا ارزش چیزی,1
45195,noun,the act of reducing the vitality of something,عمل کاهش نشاط چیزی,1
45199,noun,the act of becoming less,عمل کم شدن,1
45196,noun,to act in such a way as to cause an offense to seem less serious,به گونه ای رفتار کنید که باعث شود جرم کمتر جدی به نظر برسد,1
45197,noun,(war) a reduction in intensity (of a crisis or a war),(جنگ) کاهش شدت (بحران یا جنگ),1
45198,noun,the act of reducing something to the least possible amount or degree or position,عمل کاهش چیزی به حداقل میزان یا درجه یا موقعیت,1
45200,noun,the act of letting the air out of something,عمل خروج هوا از چیزی,1
45202,noun,reducing prices back to some earlier level,کاهش قیمت ها به سطح قبلی,1
45201,noun,the act of reducing the selling price of merchandise,عمل کاهش قیمت فروش کالا,1
45203,noun,the act of reducing the strength of something,عمل کاهش قدرت چیزی,1
45204,noun,"a decrease in price or value; ""depreciation of the dollar against the yen""","کاهش قیمت یا ارزش ؛""کاهش ارزش دلار در برابر ین""",1
45205,noun,a decrease in the number of outstanding shares of a corporation without changing the shareholders' equity,کاهش تعداد سهام مانده سهام یک شرکت بدون تغییر در حقوق صاحبان سهام,1
45209,adjective,becoming less or smaller,کمتر یا کوچکتر شدن,1
45207,noun,a way of organizing business to reduce the taxes it must pay on current earnings,روشی برای سازماندهی تجارت برای کاهش مالیاتی که باید از درآمد فعلی پرداخت کند,1
45206,noun,reduction or removal by the government of restrictions on a classified document or weapon,کاهش یا حذف محدودیت های یک سند طبقه بندی شده یا سلاح توسط دولت,1
45208,noun,a direct reduction in tax liability (not dependent on the taxpayer's tax bracket),کاهش مستقیم مسئولیت مالیاتی (وابسته به بند مالیات دهندگان مالیات نیست),1
45213,adjective,gradually decreasing until little remains,به تدریج کاهش می یابد تا کمی باقی مانده است,1
45214,adjective,"decreasing in amount or degree; ""falling temperature""","کاهش در مقدار یا درجه ؛""کاهش دما""",1
45210,adjective,"tending to decrease or cause a decrease in value; ""a depreciating currency""; ""depreciatory effects on prices""","تمایل به کاهش یا ایجاد کاهش ارزش ؛""یک ارز استهلاک""؛""اثرات استهلاک بر قیمت""",1
45215,adjective,music,موسیقی,1
45211,adjective,"causing to decrease in importance or value; ""detractive influences on the volume of investment""","باعث کاهش اهمیت یا ارزش می شود.""تأثیرات مخرب بر میزان سرمایه گذاری""",1
45212,adjective,"becoming smaller or less or appearing to do so; ""diminishing returns""; ""his diminishing respect for her""","کوچکتر یا کمتر شدن یا به نظر می رسد چنین کاری انجام دهید.""کاهش بازده""؛""احترام کمرنگ او نسبت به او""",1
45218,adjective,gradually decreasing in volume,به تدریج در حجم کاهش می یابد,1
45219,adjective,gradually decreasing in tempo,به تدریج در سرعت کاهش می یابد,1
45216,adjective,gradually decreasing in tempo and broadening in manner,به تدریج در سرعت کاهش می یابد و به شیوه ای گسترش می یابد,1
45217,adjective,gradually decreasing in tempo and volume,به تدریج در سرعت و حجم کاهش می یابد,1
45220,verb,issue an order,دستور صادر کنید,1
45223,verb,include or exclude by determining judicially or in agreement with rules,با تعیین قضاوت یا توافق با قوانین شامل یا حذف شوند,1
45222,verb,"rule against; ""The Republicans were overruled when the House voted on the bill""","حکم علیه""وقتی مجلس به این لایحه رأی داد ، جمهوریخواهان کنار گذاشته شدند""",1
45225,noun,a decree issued on a first petition for divorce; becomes absolute at some later date,فرمان صادر شده در اولین دادخواست طلاق ؛در تاریخ بعدی مطلق می شود,1
45221,verb,"order by virtue of superior authority; decree; ""The King ordained the persecution and expulsion of the Jews""; ""the legislature enacted this law in 1985""","نظم به موجب اقتدار برتر ؛فرمان""پادشاه آزار و شكنجه و اخراج یهودیان را تعیین كرد""؛""قانونگذار این قانون را در سال 1985 تصویب کرد""",1
45226,noun,a decree issued by a sovereign ruler,فرمانی که توسط یک حاکم مستقل صادر شده است,1
45224,noun,"an agreement between two parties that is sanctioned by the court; for example, a company might agree to stop certain questionable practices without admitting guilt",توافق نامه ای بین دو طرف که توسط دادگاه تحریم می شود.به عنوان مثال ، یک شرکت ممکن است موافقت کند که برخی از اقدامات مشکوک را بدون پذیرش گناه متوقف کند,1
45228,noun,an edict that has been publicly posted,فرمانی که به صورت عمومی ارسال شده است,1
45227,noun,a judicial decree regulating the rights and responsibilities of a married couple living apart,یک حکم قضایی که حقوق و مسئولیت های یک زوج متاهل را که جدا از هم زندگی می کنند تنظیم می کند,1
45232,adjective,"physically weak; ""an invalid's frail body""","از نظر جسمی ضعیف""بدن ضعیف یک معلول""",1
45233,noun,a state of deterioration due to old age or long use,وضعیت بدتر شدن به دلیل کهولت سن یا استفاده طولانی مدت,1
45231,adjective,"lacking physical strength or vitality; ""a feeble old woman""; ""her body looked sapless""","فاقد قدرت جسمی یا نشاط.""یک پیرزن ضعیف""؛""بدن او بی روح به نظر می رسید""",1
45234,adjective,lying down; in a position of comfort or rest,دراز کشیدن؛در موقعیت راحتی یا استراحت,1
45229,noun,"a judicial order forbidding some action until an event occurs or the order is lifted; ""the Supreme Court has the power to stay an injunction pending an appeal to the whole Court""","دستور قضایی که برخی اقدامات را تا زمان وقوع حادثه یا لغو دستور منع می کند.""دیوان عالی کشور این اختیار را دارد که تا زمان تجدیدنظر در دادگاه به کل دادگاه رسیدگی کند""",1
45235,adjective,"bent down or curved downward; ""the decurved bill of a curlew""","خم شده یا منحنی رو به پایین""اسکناس منحنی منحنی""",1
45236,adjective,crossed or intersected in the form of an X,به صورت X عبور داده یا قطع می شود,1
45230,adjective,"worn and broken down by hard use; ""a creaky shack""; ""a decrepit bus...its seats held together with friction tape""; ""a flea-bitten sofa""; ""a run-down neighborhood""; ""a woebegone old shack""","استفاده سخت و فرسوده""یک کلبه ترسناک""؛""یک اتوبوس فرسوده ... صندلی های آن با نوار اصطکاک در کنار هم قرار گرفته اند""؛""یک مبل کز خورده""؛""یک محله فرسوده""؛""یک کلبه قدیمی بدبخت""",1
45237,adjective,"placed crosswise; ""spoken with a straight face but crossed fingers""; ""crossed forks""; ""seated with arms across""","به صورت ضربدری قرار داده شده است؛""با صورت مستقیم اما انگشتان ضربدری صحبت می شود""؛""چنگال های ضربدری""؛""نشسته با بازوها""",1
45240,verb,"address, (a work of literature) in a style less formal than a dedication",آدرس ، (اثری ادبی) به سبكی كمتر از وقف ، رسمی,1
45239,verb,"inscribe or address by way of compliment; ""She dedicated her book to her parents""","نوشتن یا آدرس دادن به وسیله تعارف ؛""او کتابش را به پدر و مادرش تقدیم کرد""",1
45238,verb,"open to public use, as of a highway, park, or building; ""The Beauty Queen spends her time dedicating parks and nursing homes""","به عنوان بزرگراه ، پارک یا ساختمان برای استفاده عمومی باز است.""ملکه زیبایی وقت خود را صرف وقف پارک ها و خانه های سالمندان می کند""",1
45241,adjective,"devoted to a cause or ideal or purpose; ""a dedicated dancer""; ""dedicated teachers""; ""dedicated to the proposition that all men are created equal""- A.Lincoln","اختصاص داده شده به یک علت یا ایده آل یا هدف ؛""یک رقاص اختصاص داده شده""؛""معلمان فداکار""؛""اختصاص داده شده به این پیشنهاد که همه انسانها برابر آفریده شده اند"" - A.Lincoln",1
45243,adjective,"zealous in devotion or affection; ""a devoted husband and father""; ""devoted friends""","غیرت در فداکاری یا محبت؛""یک شوهر و پدر فداکار""؛""دوستان فداکار""",1
45242,adjective,"(followed by `to') dedicated exclusively to a purpose or use; ""large sums devoted to the care of the poor""; ""a life devoted to poetry""","(به دنبال آن ""به"") منحصراً به یک هدف یا استفاده اختصاص داده شده است.""مبالغ زیادی برای مراقبت از فقرا اختصاص داده شده است""؛""زندگی اختصاص داده شده به شعر""",1
45245,noun,complete and wholehearted fidelity,وفاداری کامل و از صمیم قلب,1
45246,noun,"a new dedication; ""the rededication of the Temple of Jerusalem""","تقدیم جدید""بازسازی مقدس معبد اورشلیم""",1
45244,adjective,"(often followed by `to') devoted exclusively to a single use or purpose or person; ""a fund sacred to charity""; ""a morning hour sacred to study""; ""a private office sacred to the President""","(که اغلب با ""به"" دنبال می شود) منحصراً به یک استفاده یا هدف یا شخص اختصاص داده می شود.""صندوقی مقدس برای خیریه""؛""یک ساعت صبح مقدس برای مطالعه""؛""یک دفتر خصوصی مقدس برای رئیس جمهور""",1
45248,verb,gain knowledge of (an area not known or experienced) by extrapolating,با برون یابی به دانش (منطقه ای شناخته شده یا تجربه نشده) نایل شوید,1
45249,verb,deduct a loss or an unused credit from taxable income for a prior period,ضرر یا اعتبار استفاده نشده را از درآمد مشمول مالیات برای دوره قبل کسر کنید,1
45250,verb,infer from incomplete evidence,از شواهد ناقص استنباط کنید,1
45247,noun,a short message (as in a book or musical work or on a photograph) dedicating it to someone or something,پیام کوتاه (مانند کتاب یا اثر موسیقی یا عکس) که آن را به کسی یا چیزی اختصاص می دهد,1
45253,verb,deduct from someone's wages,کسر از دستمزد کسی,1
45251,verb,"derive by reason; ""elicit a solution""","ناشی از دلیل؛""استخراج راه حل""",1
45252,verb,"retain and refrain from disbursing; of payments; ""My employer is withholding taxes""","حفظ و اجتناب از پرداختپرداخت ها""کارفرمای من مالیات را نگه می دارد""",1
45256,noun,tax write-off for expenses of doing business,کسر مالیات برای هزینه های تجارت,1
45255,noun,a tax deduction that is granted in order to encourage a particular type of commercial activity,کسر مالیات که به منظور تشویق نوع خاصی از فعالیت های تجاری اعطا می شود,1
45254,noun,a reduction in the gross amount on which a tax is calculated; reduces taxes by the percentage fixed for the taxpayer's income bracket,کاهش در مبلغ ناخالصی که مالیات بر اساس آن محاسبه می شود.مالیات را با درصدی که برای مجموعه درآمد مpدی تعیین شده کاهش می دهد,1
45258,noun,a discount from the list price of a commodity allowed by a manufacturer or wholesaler to a merchant,تخفیف از قیمت لیست کالاهای مجاز توسط تولید کننده یا عمده فروش به یک بازرگان,1
45259,noun,"something that is inferred (deduced or entailed or implied); ""his resignation had political implications""","چیزی که استنباط می شود (استنباط یا مشتق یا ضمنی) ؛""استعفای وی پیامدهای سیاسی داشت""",1
45257,noun,"a deduction allowed to a taxpayer because of his status (having certain dependents or being blind or being over 65 etc.); ""additional exemptions are allowed for each dependent""","کسر مالیات دهنده به دلیل وضعیت او (داشتن افراد تحت تکفل خاص یا نابینا بودن یا بیش از 65 سال و غیره) مجاز به وی.""معافیت های اضافی برای هر فرد وابسته مجاز است""",1
45260,noun,reasoning from the general to the particular (or from cause to effect),استدلال از کلی به خاص (یا از علت به معلول),1
45261,noun,the act of deducting from an employee's salary,عمل کسر از حقوق کارمند,1
45262,adjective,capable of being deduced,قابل استنباط است,1
45266,noun,brave and heroic deeds,اعمال شجاعانه و قهرمانانه,1
45263,adjective,"expressing or preceding an inference; ""`therefore' is an illative word""","بیان یا قبل از استنباط"""" بنابراین ""یک کلمه آزار دهنده است""",1
45267,noun,the act of coming (or going) out; becoming apparent,عمل بیرون آمدن (یا رفتن)آشکار شدن,1
45268,noun,the act of making equal or uniform,عمل ساختن برابر یا یکنواخت,1
45265,adjective,of reasoning; proceeding from general premisses to a necessary and specific conclusion,از استدلال؛از مقدمات عمومی به نتیجه گیری لازم و خاص ادامه دهید,1
45264,adjective,"resembling or dependent on or arrived at by inference; ""an illative conclusion""; ""inferential reasoning""","استنباط شبیه یا وابسته یا حاصل آن است.""یک نتیجه گیری شکنجه""""استدلال استنباطی""",1
45270,noun,(Judaism) a good deed performed out of religious duty,(یهودیت) عملی نیک که از روی وظیفه شرعی انجام شده است,1
45269,noun,the act of digging something out of the ground (especially a corpse) where it has been buried,عمل حفر چیزی از زمین (مخصوصاً یک جسد) در جایی که دفن شده است,1
45273,noun,leaving (without permission) the place you are expected to be,ترک (بدون اجازه) مکانی که انتظار می رود باشید,1
45272,noun,the act of regaining or saving something lost (or in danger of becoming lost),عمل بازیابی یا نجات چیز از دست رفته (یا خطر از دست رفتن),1
45275,noun,a masterly or brilliant feat,یک شاهکار عالی یا درخشان,1
45274,noun,a difficult or unusual or dangerous feat; usually done to gain attention,یک کار دشوار یا غیرمعمول یا خطرناک ؛معمولاً برای جلب توجه انجام می شود,1
45276,noun,a deed made and executed by only one party,عملی که فقط توسط یک طرف ساخته و اجرا شده است,1
45271,noun,"the feat of mustering strength for a renewed effort; ""he singled to start a rally in the 9th inning""; ""he feared the rallying of their troops for a counterattack""","شاهکار قدرت جمع کردن برای یک تلاش مجدد.""او برای شروع یک راهپیمایی در نهم نهم تنها شد""؛""او از تجمع نیروهای خود برای ضد حمله حمله کرد""",1
45278,noun,deed embodying a mortgage,سند تجسم رهن,1
45279,noun,a legal document proving a person's right to property,یک سند قانونی که حق مالکیت شخص را ثابت می کند,1
45277,noun,"under the feudal system, the deed by which a person was given land in exchange for a pledge of service",تحت نظام فئودالی ، عملی که به موجب آن شخص در ازای تعهد خدمت به زمین داده می شود,1
45283,adjective,"coming from deep within one; ""a profound sigh""","آمدن از اعماق یک؛""یک آه عمیق""",1
45281,noun,"extent downward or backward or inward; ""the depth of the water""; ""depth of a shelf""; ""depth of a closet""","میزان رو به پایین یا عقب یا درون""عمق آب"" ؛""عمق قفسه""؛""عمق کمد""",1
45284,adjective,"marked by depth of thinking; ""deep thoughts""; ""a deep allegory""","عمق تفکر مشخص شده است""افکار عمیق""؛""تمثیلی عمیق""",1
45282,adjective,"(of sleep) deep and complete; ""a heavy sleep""; ""fell into a profound sleep""; ""a sound sleeper""; ""deep wakeless sleep""","(از خواب) عمیق و کامل ؛""یک خواب سنگین""؛""به خواب عمیقی فرو رفت""؛""یک خواب آور صدا""؛""خواب عمیق بیدار""",1
45280,adjective,"relatively deep or strong; affecting one deeply; ""a deep breath""; ""a deep sigh""; ""deep concentration""; ""deep emotion""; ""a deep trance""; ""in a deep sleep""","نسبتاً عمیق یا قوی ؛تأثیر عمیق بر یکی""نفس عمیق""؛""آه عمیق""؛""تمرکز عمیق""؛""احساس عمیق""؛""یک خلسه عمیق""؛""در یک خواب عمیق""",1
45286,adjective,of depth; not capable of being sounded or measured,عمققادر به صدا یا اندازه گیری نیست,1
45287,adjective,"of or carried on in waters of great depth; ""a deep-water port""","در آبهایی با عمق زیاد یا حمل آنها""یک بندر آب عمیق""",1
45288,adjective,"having a specified depth; ""six feet in depth (or deep)""","داشتن یک عمق مشخص""شش فوت در عمق (یا عمیق)""",1
45285,adjective,"showing intellectual penetration or emotional depths; from the depths of your being; ""the differences are profound""; ""a profound insight""; ""a profound book""; ""a profound mind""; ""profound contempt""; ""profound regret""","نشان دادن نفوذ فکری یا عمق احساسی ؛از اعماق وجودت؛""اختلافات عمیق است""؛""یک بینش عمیق"" ؛""یک کتاب عمیق""؛""یک ذهن عمیق""؛""تحقیر عمیق""؛""پشیمانی عمیق""",1
45290,adjective,"(of e.g. closets or refrigerators) extending very far enough back to allow a person to enter; ""a deep walk-in refrigerator""; ""walk-in closets""","(به عنوان مثال کمد یا یخچال) که به اندازه کافی به عقب باز می شود که به فرد اجازه ورود می دهد.""یخچال و فریزر عمیق""""کمد دیواری""",1
45289,adjective,"situated at or extending to great depth; too deep to have been sounded or plumbed; ""the profound depths of the sea""; ""the dark unfathomed caves of ocean""-Thomas Gray; ""unplumbed depths of the sea""; ""remote and unsounded caverns""","واقع در عمق زیاد یا گسترش آنخیلی عمیق است تا صدا یا لوله کشی شود""اعماق عمیق دریا""؛""غارهای تاریک ناشناخته اقیانوس"" - توماس گری ؛""عمق unplumbed دریا""؛""غارهای دور افتاده و بی صدا""",1
45291,adjective,"very distant in time or space; ""deep in the past""; ""deep in enemy territory""; ""deep in the woods""; ""a deep space probe""","از نظر زمان یا مکان بسیار دور است.""عمیق در گذشته""؛""در اعماق خاک دشمن"" ؛""در اعماق جنگل"" ؛""یک کاوشگر فضای عمیق""",1
45292,adjective,"separated in space or coming from or going to a distance; ""distant villages""; ""the sound of distant traffic""; ""a distant sound""; ""a distant telephone call""","در فضا از هم جدا یا از راه دور آمدن یا رفتن""روستاهای دور""؛""صدای ترافیک دور""؛""یک صدای دور""؛""یک تماس تلفنی دور""",1
45293,adjective,"extreme; ""in deep trouble""; ""deep happiness""","مفرط؛""در دردسر عمیق""؛""خوشبختی عمیق""",1
45296,adjective,"with head or back bent low; ""a deep bow""","با سر یا پشت خمیده""یک کمان عمیق""",1
45294,adjective,"relatively thick from top to bottom; ""deep carpets""; ""deep snow""","نسبتاً ضخیم از بالا به پایین؛""فرش های عمیق""؛""برف عمیق""",1
45295,adjective,"(of darkness) very intense; ""thick night""; ""thick darkness""; ""a face in deep shadow""; ""deep night""","(از تاریکی) بسیار شدید؛""شب غلیظ""؛""تاریکی غلیظ""؛""چهره ای در سایه عمیق""؛""شب عمیق""",1
45298,noun,"the central and most intense or profound part; ""in the deep of night""; ""in the deep of winter""","قسمت اصلی و شدید یا عمیق""در اعماق شب""؛""در اعماق زمستان""",1
45300,noun,a long steep-sided depression in the ocean floor,یک فرورفتگی طولانی و شیب دار در کف اقیانوس,1
45301,noun,a depression the floor of the Pacific Ocean off the coast of Chile,فرورفتگی کف اقیانوس آرام در سواحل شیلی,1
45299,noun,"time between the beginning and the end of a temporal period; ""the middle of the war""; ""rain during the middle of April""","زمان بین آغاز و پایان یک دوره زمانی ؛""وسط جنگ"" ؛""باران در اواسط ماه آوریل""",1
45297,adjective,"literal meanings; being at or having a relatively small elevation or upward extension; ""low ceilings""; ""low clouds""; ""low hills""; ""the sun is low""; ""low furniture""; ""a low bow""","معانی واقعیبودن یا داشتن یک ارتفاع نسبتاً کوچک یا امتداد رو به بالا ؛""سقف های کم""؛""ابرهای کم""؛""تپه های کم ارتفاع""؛""خورشید کم است""؛""مبلمان کم""؛""یک کمان کم""",1
45302,noun,a depression in the floor of the Pacific Ocean between New Guinea and the Solomon Islands,افسردگی در کف اقیانوس آرام بین گینه نو و جزایر سلیمان,1
45303,noun,"a depression in the floor of the Pacific Ocean northeast of Japan that reaches depths of 30,000 feet",یک فرورفتگی در کف اقیانوس آرام در شمال شرقی ژاپن که به عمق 30000 فوت می رسد,1
45306,noun,any region in space outside the solar system,هر منطقه در فضای خارج از منظومه شمسی,1
45305,noun,"literary term for an ocean; ""denizens of the deep""","اصطلاح ادبی برای اقیانوس ؛""denizens of the deep""",1
45304,noun,a depression in the floor of the Atlantic Ocean north of Haiti and Puerto Rico,افسردگی در کف اقیانوس اطلس در شمال هائیتی و پورتوریکو,1
45307,verb,"make twice as great or intense; ""The screaming redoubled""","دو برابر بزرگ یا شدید""جیغ مضاعف""",1
45309,verb,"become sharp or sharper; ""The debate sharpened""","تیز یا تیز شدن""بحث شدیدتر شد""",1
45311,verb,"make larger; ""She enlarged the flower beds""","بزرگتر کردن""او تخت گلها را بزرگتر کرد""",1
45310,verb,"make deeper; ""They deepened the lake so that bigger pleasure boats could use it""","عمیق تر کردن""آنها دریاچه را عمیق کردند تا قایق های تفریحی بزرگتر بتوانند از آن استفاده کنند""",1
45314,noun,young deer,گوزن جوان,1
45312,noun,deer: reindeer; moose or elks; muntjacs; roe deer,گوزن: گوزن شمالی؛گوزن یا گوزن؛muntjacs؛گوزن کوچک,1
45313,noun,male deer in his second year,گوزن نر در سال دوم خود,1
45308,verb,"erupt or intensify suddenly; ""Unrest erupted in the country""; ""Tempers flared at the meeting""; ""The crowd irrupted into a burst of patriotism""","فوران یا شدت گرفتن ناگهانی ؛""ناآرامی در کشور فوران""؛""موقتا در جلسه شعله ور شدند""؛""جمعیت به طغیان یک وطن پرستی""",1
45315,noun,a deer of southern Asia with antlers that have three tines,گوزنی از جنوب آسیا با شاخ شاخ گوزنی که دارای سه نوع است,1
45317,noun,small deer of Japan with slightly forked antlers,گوزن کوچک ژاپن با شاخ های کمی چنگال,1
45316,noun,large North American deer with large much-branched antlers,گوزن های بزرگ آمریکای شمالی با شاخ های شاخه ای بسیار بزرگ,1
45318,noun,common North American deer; tail has a white underside,گوزن های مشترک آمریکای شمالی؛دم دارای یک زیر سفید است,1
45319,noun,long-eared deer of western North America with two-pronged antlers,گوزن های گوش بلند غرب آمریکای شمالی با شاخ های دو شاخ,1
45321,noun,small Eurasian deer,آهوی کوچک اوراسیا,1
45323,noun,small Asian deer with small antlers and a cry like a bark,گوزن های کوچک آسیایی با شاخ های کوچک و گریه مانند پوست,1
45322,noun,small graceful deer of Eurasian woodlands having small forked antlers,گوزن های برازنده کوچک از جنگل های اوراسیا دارای شاخ شاخک کوچک,1
45325,noun,large Chinese deer surviving only in domesticated herds,گوزن های بزرگ چینی فقط در گله های اهلی زنده مانده اند,1
45324,noun,small heavy-limbed upland deer of central Asia; male secretes valued musk,گوزن های کوهستانی اندام سنگین آسیای میانه.ترشحات نر برای مشک ارزش قائل هستند,1
45320,noun,large northern deer with enormous flattened antlers in the male; called `elk' in Europe and `moose' in North America,"گوزن شمالی بزرگ با شاخهای بسیار مسطح در نر.در اروپا ""elk"" و در آمریکای شمالی ""moose"" نامیده می شود",1
45326,noun,a conspicuously marked or shaped tail,یک دم مشخص و مشخص,1
45328,verb,"deface a building facade, for example",به عنوان مثال نمای ساختمان را تغییر دهید,1
45327,noun,the highest part of the back at the base of the neck of various animals especially draft animals,بالاترین قسمت پشت در قسمت پایه گردن حیوانات مختلف به ویژه حیوانات پیش نویس,1
45330,verb,"commit fraud and steal from one's employer; ""We found out that she had been fiddling for years""","مرتکب کلاهبرداری و سرقت از کارفرمای خود شوید.""ما فهمیدیم که او سالها کمانچه کرده است""",1
45333,noun,an attempt by speculators to defraud investors,تلاش دلالان برای کلاهبرداری از سرمایه گذاران,1
45331,noun,the fraudulent appropriation of funds or property entrusted to your care but actually owned by someone else,تصرف جعلی وجوه یا املاکی که به مراقبت شما سپرده شده و در واقع متعلق به شخص دیگری است,1
45332,noun,"the act of taking something from someone unlawfully; ""the thieving is awful at Kennedy International""","عمل گرفتن غیرقانونی چیزی از کسی.""دزد در کندی بین الملل افتضاح است""",1
45329,verb,"appropriate (as property entrusted to one's care) fraudulently to one's own use; ""The accountant embezzled thousands of dollars while working for the wealthy family""","مناسب (به عنوان اموالی که به مراقبت شخصی سپرده شده است) با تقلب برای استفاده شخصی خود ؛""حسابدار هنگام کار برای خانواده ثروتمند هزاران دلار اختلاس کرد""",1
45335,verb,fail to pay up,پرداخت نکردن,1
45334,noun,the act of plundering (especially the embezzlement of goods on shipboard),عمل غارت (به ویژه اختلاس کالا در کشتی),1
45336,noun,act of failing to meet a financial obligation,عمل نکردن به یک تعهد مالی,1
45337,noun,"an act that fails; ""his failure to pass the test""","عملی که نتواند""عدم موفقیت در آزمون""",1
45339,noun,loss of money or decrease in financial value,از دست دادن پول یا کاهش ارزش مالی,1
45338,noun,loss resulting from failure of a debt to be paid,ضرر ناشي از عدم پرداخت بدهي,1
45340,noun,nonpayment of a debt when due,عدم پرداخت بدهی هنگام سررسید,1
45341,verb,"defeat soundly; ""The home team demolished the visitors""","شکست سالم""تیم میزبان بازدید کنندگان را تخریب کرد""",1
45344,verb,defeat by a lurch,شکست توسط یک لوس,1
45342,verb,"defeat soundly and utterly; ""We'll wallop them!""","شکست سالم و کاملاً؛""ما آنها را محاصره خواهیم کرد!""",1
45343,verb,"seize the position of and defeat; ""the Crusaders overran much of the Holy Land""","موقعیت را بدست آورید و شکست دهید""صلیبی ها بیشتر سرزمین مقدس را تصرف کردند""",1
45348,verb,defeat by a narrow margin,شکست با اختلاف کم,1
45346,verb,"cause to flee; ""rout out the fighters from their caves""","علت فرار""جنگجویان را از غارهای خود بیرون کنید""",1
45349,noun,an overwhelming defeat,یک شکست طاقت فرسا,1
45347,verb,"defeat suddenly and unexpectedly; ""The foreign team upset the local team""","شکست ناگهانی و غیر منتظره""تیم خارجی تیم محلی را ناراحت کرد""",1
45345,verb,"overcome, usually through no fault or weakness of the person that is overcome; ""Heart disease can get the best of us""","غلبه بر ، معمولاً بدون تقصیر یا ضعف شخصی که بر آن غلبه کرده است.""بیماری قلبی می تواند بهترین های ما را بدست آورد""",1
45350,noun,a decisive defeat in a game (especially in cribbage),یک شکست قاطع در یک بازی (به خصوص در بستن),1
45351,noun,a defeat in a game where one side fails to score,شکست در بازی ای که یک طرف موفق به گلزنی نمی شود,1
45352,noun,"a final crushing defeat; ""he met his waterloo""","شکست نهایی خردکننده ؛""او واترلو خود را ملاقات کرد""",1
45353,noun,a defeat in which the losing person or team fails to score,شکستی که در آن فرد یا تیم بازنده موفق به گلزنی نمی شود,1
45354,noun,the feeling that accompanies an experience of being thwarted in attaining your goals,احساسی که همراه با یک تجربه خنثی شدن در رسیدن به اهداف شما است,1
45357,noun,acceptance of despair,پذیرش ناامیدی,1
45356,noun,acceptance of the inevitability of defeat,پذیرش اجتناب ناپذیری شکست,1
45358,noun,the elimination of fecal waste through the anus,از بین بردن مواد زائد مدفوع از طریق مقعد,1
45355,noun,"a feeling of dissatisfaction that results when your expectations are not realized; ""his hopes were so high he was doomed to disappointment""","احساس عدم رضایت که در صورت تحقق انتظارات شما حاصل می شود.""امیدهای او بسیار زیاد بود و محکوم به ناامیدی شد""",1
45359,noun,the bodily process of discharging waste matter,روند بدنی تخلیه مواد زائد,1
45360,noun,"a euphemism for defecation; ""he had a bowel movement""","یک حسن تعبیر برای اجابت مزاج ؛""او دفع مدفوع داشت""",1
45362,noun,"a coarse term for defecation; ""he took a shit""","یک اصطلاح درشت برای اجابت مزاج.""او گه ای گرفت""",1
45361,noun,passage of stools containing blood (as from diverticulosis or colon cancer or peptic ulcer),دفع مدفوع حاوی خون (مانند دیورتیکولوز یا سرطان روده بزرگ یا زخم معده),1
45363,noun,passage of urine from the anus,عبور ادرار از مقعد,1
45365,verb,"desert one's party or group of friends, for example, for one's personal advantage",از مهمانی یا گروه دوستان خود به عنوان مثال ، برای منافع شخصی خود خارج شوید,1
45367,noun,the state or an instance of being imperfect,دولت یا نمونه ای از ناقص بودن,1
45368,noun,any developmental defect of the spinal cord,هر نقص رشد نخاع,1
