id,pos,gloss,persian_gloss,checked
53123,noun,an intricate trap that entangles or ensnares its victim,یک تله پیچیده که قربانی خود را درگیر یا گرفتار می کند,1
53127,verb,enter by marching in a file,با راهپیمایی در پرونده وارد شوید,1
53124,noun,a web resembling the webs spun by spiders,وب شبیه شبکه های چرخانده شده توسط عنکبوت ها,1
53125,verb,"go on the playing field, of a football team",یک تیم فوتبال به زمین بازی بروید,1
53128,verb,"enter briefly; ""He popped in for two minutes""","به طور خلاصه وارد شوید""او دو دقیقه ظاهر شد""",1
53126,verb,"enter again; ""You cannot re-enter the country with this visa""","دوباره وارد شوید؛""شما نمی توانید با این ویزا دوباره وارد کشور شوید""",1
53130,verb,"enter a harbor; ""the ship called in Athens""","وارد بندر شوید""کشتی به نام آتن""",1
53131,verb,"enter the water; ""the wild ducks took water""","وارد آب شوید""اردکهای وحشی آب گرفتند""",1
53129,verb,"enter by walking; ""She walks in at all hours, as if she lived here""","با راه رفتن وارد شوید؛""او در تمام ساعات راه می رود ، گویی که اینجا زندگی می کند""",1
53132,verb,"make an entrance by turning from a road; ""Turn in after you see the gate""","با چرخش از جاده یک ورودی ایجاد کنید.""بعد از دیدن دروازه بچرخید""",1
53136,verb,"keep score, as in games",مثل بازی ها نمره را حفظ کنید,1
53135,verb,"enter eagerly into; ""He jumped into the game""","مشتاقانه وارد شوید""او به بازی پرید""",1
53133,verb,"to intrude upon, infringe, encroach on, violate; ""This new colleague invades my territory""; ""The neighbors intrude on your privacy""","دخالت ، تعدی ، تعدی ، تخلف؛""این همکار جدید به قلمرو من حمله می کند""؛""همسایگان در حریم خصوصی شما دخالت می کنند""",1
53137,verb,register one's arrival at work,ورود شخص به محل کار خود را ثبت کنید,1
53138,verb,"display, as of records in sports games",نمایش ، همانطور که از سوابق در بازی های ورزشی است,1
53134,verb,"become a participant; be involved in; ""enter a race""; ""enter an agreement""; ""enter a drug treatment program""; ""enter negotiations""","شرکت کننده شدندرگیر شدن""وارد مسابقه شوید""؛""وارد توافق شوید""؛""وارد یک برنامه درمان دارویی"" ؛""وارد مذاکره شوید""",1
53141,verb,"write, engrave, or print as a lasting record",نوشتن ، حکاکی یا چاپ به عنوان یک رکورد ماندگار,1
53140,verb,"record in a ship's manifest; ""each passenger must be manifested""","ثبت در مانیفست کشتی ؛""هر مسافر باید آشکار شود""",1
53139,verb,"to perform and record a sale on a cash register; ""Sally rang up Eve's purchase of tomatoes""","انجام و ثبت فروش در صندوق پول""سالی باعث خرید گوجه فرنگی حوا شد""",1
53143,verb,"enter into a log, as on ships and planes",مانند کشتی ها و هواپیماها وارد یک ورودی شوید,1
53142,verb,"place in a container for keeping records; ""File these bills, please""","برای نگهداری سوابق در ظرفی قرار دهید.""لطفاً این قبض ها را تنظیم کنید""",1
53144,verb,record a distance travelled; on planes and cars,ثبت مسافت طی شدهدر هواپیما و اتومبیل,1
53146,verb,record on videotape,ضبط در نوار ویدئویی,1
53145,verb,"make a film or photograph of something; ""take a scene""; ""shoot a movie""","از چیزی فیلم یا عکس بسازید ؛""یک صحنه بگیرید""؛""فیلم بگیرید""",1
53148,verb,notch a surface to record something,برش یک سطح برای ثبت چیزی,1
53149,verb,"maintain by writing regular records; ""keep a diary""; ""maintain a record""; ""keep notes""","حفظ با نوشتن سوابق منظم""دفتر خاطرات خود را نگه دارید""؛""ثبت رکورد""؛""یادداشت برداری""",1
53147,verb,"record on photographic film; ""I photographed the scene of the accident""; ""She snapped a picture of the President""","ضبط در فیلم عکاسی؛""من از صحنه حادثه عکس گرفتم""؛""او عکس رئیس جمهور را برداشت""",1
53150,verb,"insert the penis into the vagina or anus of; ""Did the molester penetrate the child?""","آلت تناسلی مرد را به واژن یا مقعد وارد کنید.""آیا بدسرپرست به کودک نفوذ کرد؟""",1
53151,verb,"introduce a cannula or tube into; ""Cannulate the blood vessel in the neck""","یک کانول یا لوله را وارد کنید ؛""می توان رگ خونی گردن را کانول کرد""",1
53152,verb,"enter drop by drop; ""instill medication into my eye""","قطره قطره وارد شوید؛""تزریق دارو به چشم من""",1
53154,verb,place the organ of a donor into the body of a recipient,عضوی از اهدا کننده را در بدن یک گیرنده قرار دهید,1
53155,noun,"an unusually large enterprise; ""Walton built a retail giant""","یک شرکت بزرگ غیر معمول""والتون یک غول خرده فروشی ساخت""",1
53153,verb,"insert or squeeze tightly between two people or objects; ""She was sandwiched in her airplane seat between two fat men""","بین دو نفر یا اشیا tight را محکم فرو کنید یا فشار دهید.""او در صندلی هواپیمای خود بین دو مرد چاق قرار گرفته بود""",1
53157,verb,"maintain (a theory, thoughts, or feelings); ""bear a grudge""; ""entertain interesting notions""; ""harbor a resentment""","حفظ (نظریه ، افکار یا احساسات) ؛""کینه را تحمل کنید""؛""سرگرمی مفاهیم جالب""؛""کینه توزی""",1
53156,verb,"take part in social activities; interact with others; ""He never socializes with his colleagues""; ""The old man hates to socialize""","در فعالیتهای اجتماعی شرکت کنیدتعامل با دیگران؛""او هرگز با همکاران خود معاشرت نمی کند""؛""پیرمرد از معاشرت متنفر است""",1
53159,verb,"put a monarch on the throne; ""The Queen was enthroned more than 50 years ago""","یک پادشاه بر تخت سلطنت بگذارید.""بیش از 50 سال پیش ملکه به تخت سلطنت نشست""",1
53158,verb,"put into an office or a position; ""the new president was installed immediately after the election""","قرار دادن در یک دفتر یا موقعیت""رئیس جمهور جدید بلافاصله پس از انتخابات نصب شد""",1
53161,verb,cause to feel enthusiasm,احساس اشتیاق کنید,1
53160,verb,"invest with ministerial or priestly authority; ""The minister was ordained only last month""","سرمایه گذاری با اقتدار وزیر یا کشیش.""وزیر فقط ماه گذشته منصوب شد""",1
53163,verb,utter with enthusiasm,با شور و شوق,1
53162,verb,"cause to be enthusiastic; ""Her playing brought down the house""","مشتاق شدن""بازی او خانه را خراب کرد""",1
53165,noun,joyful enthusiasm,شور و شوق,1
53164,verb,say (something) with great enthusiasm,با اشتیاق زیاد بگویید (چیزی),1
53166,noun,enthusiasm for new technology,اشتیاق به فناوری جدید,1
53167,noun,an excessive enthusiasm for all things English,اشتیاق بیش از حد به همه چیز انگلیسی,1
53168,noun,someone who demonstrates enthusiastic or excessive cordiality,کسی که صمیمیت مشتاقانه یا بیش از حد را نشان می دهد,1
53171,noun,a photography enthusiast,یک علاقه مند به عکاسی,1
53170,noun,a person who delights in designing or building or using gadgets,شخصی که از طراحی یا ساخت یا استفاده از اسباب بازی لذت می برد,1
53172,noun,a person who breeds animals,شخصی که حیوانات را پرورش می دهد,1
53173,noun,a person have a strong interest in birds,یک شخص علاقه شدیدی به پرندگان دارد,1
53169,noun,"a person motivated by irrational enthusiasm (as for a cause); ""A fanatic is one who can't change his mind and won't change the subject""--Winston Churchill","شخصی با انگیزه اشتیاق غیر منطقی (همانطور که برای یک علت ایجاد می شود) ؛""متعصب کسی است که نتواند نظر خود را تغییر دهد و موضوع را تغییر ندهد"" - وینستون چرچیل",1
53175,noun,a person who is enthusiastic about new technology,شخصی که مشتاق فناوری جدید است,1
53174,noun,a person who has an obsession with or excessive enthusiasm for something,شخصی که وسواس زیادی به آن دارد یا اشتیاق زیادی به آن دارد,1
53176,adjective,marked by ardent or zealous enthusiasm for a cause,با اشتیاق مشتاق یا غیرت نسبت به یک علت مشخص شده است,1
53177,adjective,"highly enthusiastic; ""glowing praise""","بسیار مشتاق""ستایش درخشان""",1
53179,adjective,unduly enthusiastic,بی جهت مشتاق است,1
53178,adjective,very enthusiastic and dedicated,بسیار مشتاق و فداکار,1
53181,verb,"lure with a stool, as of wild fowl",فریب با مدفوع ، مثل پرندگان وحشی,1
53183,verb,entice through the use of music,با استفاده از موسیقی فریب دهید,1
53182,verb,entice or induce especially when unwise or mistaken,اغوا یا القا خصوصاً در موارد غیرعاقلانه یا اشتباه,1
53185,noun,the act of enticing others into sinful ways,عمل فریب دیگران در راه های گناه,1
53180,verb,"lure or entice away from duty, principles, or proper conduct; ""She was seduced by the temptation of easy money and started to work in a massage parlor""","فریفتن یا فریفتن از وظیفه ، اصول یا رفتار مناسب ؛""او فریب وسوسه پول آسان را گرفت و شروع به کار در یک سالن ماساژ کرد""",1
53186,noun,enticing someone astray from right behavior,اغوای کسی که از رفتار صحیح گمراه شده است,1
53184,noun,originally an apple from the tree of knowledge of good and evil in the Garden of Eden; it is now used to refer to anything that is tempting but dangerous (as sexuality),در اصل یک سیب از درخت شناخت خوب و بد در باغ عدن است.اکنون از آن برای اشاره به هر چیز وسوسه انگیز اما خطرناک استفاده می شود (به عنوان رابطه جنسی),1
53187,adjective,"constituting the full quantity or extent; complete; ""an entire town devastated by an earthquake""; ""gave full attention""; ""a total failure""","مقدار یا مقدار کامل را تشکیل می دهد.کامل؛""کل شهر ویران شده توسط یک زلزله""؛""توجه کامل داد""؛""یک شکست کامل""",1
53190,adjective,"(used of domestic animals) sexually competent; ""an entire horse""","(مورد استفاده از حیوانات اهلی) از نظر جنسی""یک اسب کامل""",1
53191,adjective,not castrated,اخته نشده,1
53189,adjective,(of leaves or petals) having a smooth edge; not broken up into teeth or lobes,(از برگ یا گلبرگ) دارای لبه صافبه دندان یا لوب شکسته نشود,1
53192,noun,uncastrated adult male horse,اسب نر بزرگسال بدون اختراع,1
53193,noun,the male of species Equus caballus,نر از گونه Equus caballus,1
53194,noun,adult male horse kept for breeding,اسب نر بالغ که برای پرورش نگهداری می شود,1
53188,adjective,"constituting the undiminished entirety; lacking nothing essential especially not damaged; ""a local motion keepeth bodies integral""- Bacon; ""was able to keep the collection entire during his lifetime""; ""fought to keep the union intact""","تشکیل کل کاهش نیافتهفاقد هیچ چیز ضروری به ویژه آسیب دیده نیست""یک حرکت محلی بدن را یکپارچه می کند"" - بیکن ؛""توانست مجموعه را در طول زندگی خود کامل نگه دارد""؛""برای سالم نگه داشتن اتحادیه جنگید""",1
53198,noun,the branch of zoology that studies insects,شاخه جانورشناسی که حشرات را مطالعه می کند,1
53196,verb,"declare formally; declare someone to be something; of titles; ""He was proclaimed King""","اعلام رسمیکسی را چیزی بودن اعلام کنیدعناوین؛""او پادشاه اعلام شد""",1
53197,noun,that which is perceived or known or inferred to have its own distinct existence (living or nonliving),آنچه درک یا شناخته می شود یا استنباط می شود که وجود متمایز خود را دارد (زنده یا غیر زنده),1
53195,noun,"everything available; usually preceded by `the'; ""we saw the whole shebang""; ""a hotdog with the works""; ""we took on the whole caboodle""; ""for $10 you get the full treatment""","همه چیز موجودمعمولاً قبل از """"ما کل شبانگ را دیدیم""؛""یک هات داگ با آثار""؛""ما کل کابودل را به تن کردیم""؛""با 10 دلار درمان کامل""",1
53199,noun,the branch of entomology dealing with Lepidoptera,شاخه حشره شناسی که با Lepidoptera سرو کار دارد,1
53201,verb,put into a trance,به حالت خلسه درآورد,1
53202,noun,an entrance that can be closed by a gate,ورودی که می تواند توسط یک دروازه بسته شود,1
53204,noun,the entrance to a coal mine,ورودی معدن ذغال سنگ,1
53200,noun,"internal organs collectively (especially those in the abdominal cavity); ""`viscera' is the plural form of `viscus'""","اندام های داخلی به طور جمعی (به ویژه آنهایی که در حفره شکم هستند) ؛""viscera"" فرم جمع ""viscus"" است",1
53203,noun,an entrance equipped with a hatch; especially a passageway between decks of a ship,ورودی مجهز به دریچه ؛به خصوص یک گذرگاه بین عرشه های کشتی,1
53206,noun,a carriage entrance passing through a building to an enclosed courtyard,ورودی کالسکه از یک ساختمان به حیاط محصور عبور می کند,1
53205,noun,"a grand and imposing entrance (often extended metaphorically); ""the portals of the cathedral""; ""the portals of heaven""; ""the portals of success""","یک ورودی بزرگ و تحمیل کننده (که اغلب به استعاره گسترش می یابد) ؛""درگاه های کلیسای جامع""؛""درگاه های بهشت"" ؛""درگاه های موفقیت""",1
53207,noun,an entrance intended for the use of servants or for delivery of goods and removal of refuse,ورودی ای که برای استفاده از خادمان یا تحویل کالا و دفع زباله در نظر گرفته شده است,1
53208,noun,an entrance to the backstage area of theater; used by performers and other theater personnel,ورودی قسمت پشت صحنه تئاتر ؛توسط مجریان و سایر پرسنل تئاتر استفاده می شود,1
53210,noun,entrance by force or without permission or welcome,ورود به زور یا بدون اجازه یا استقبال,1
53209,noun,"the act of entering some territory or domain (often in large numbers); ""the incursion of television into the American living room""","عمل ورود به برخی از قلمروها یا دامنه ها (اغلب به تعداد زیاد) ؛""حمله تلویزیون به اتاق نشیمن آمریکا""",1
53211,noun,"a sudden violent entrance; a bursting in; ""the recent irruption of bad manners""","ورود ناگهانی خشونت آمیز ؛پشت سر هم""اخلال اخلاق بد اخلاقی""",1
53212,noun,"the act of entering; ""she made a graceful entree into the ballroom""","عمل ورود؛""او یک ظرافت عالی در سالن رقص ایجاد کرد""",1
53213,noun,"the act of entering into or through something; ""the penetration of upper management by women""","عمل ورود به چیزی یا از طریق آن.""نفوذ مدیریت عالی توسط زنان""",1
53214,noun,any new member or supporter (as in the armed forces),هر عضو یا حامی جدید (مانند نیروهای مسلح),1
53217,verb,fix firmly or securely,محکم یا ایمن رفع کنید,1
53215,noun,"someone who enters; ""new entrants to the country must go though immigration procedures""","کسی که وارد می شود""تازه واردین به کشور باید از طریق مراحل مهاجرت شرکت کنند""",1
53216,noun,"a main course served on a plate; ""a vegetable plate""; ""the blue plate special""","یک غذای اصلی که در بشقاب سرو می شود.""یک بشقاب سبزیجات"" ؛""صفحه آبی ویژه""",1
53218,noun,an entrenched fortification; a position protected by trenches,استحکامات ریشه دارموقعیتی که توسط سنگر محافظت می شود,1
53219,noun,entrenchment consisting of an additional interior fortification to prolong the defense,سنگر بندی شامل استحکامات داخلی اضافی برای طولانی شدن دفاع است,1
53222,noun,English electrical engineer who founded a company that introduced many innovative products (born in 1940),مهندس برق انگلیسی که شرکتی را تاسیس کرد که بسیاری از محصولات نوآورانه را معرفی کرد (متولد سال 1940),1
53221,noun,United States computer entrepreneur whose software company made him the youngest multi-billionaire in the history of the United States (born in 1955),کارآفرین رایانه ای ایالات متحده که شرکت نرم افزاری وی را به جوانترین میلیاردر تاریخ ایالات متحده تبدیل کرده است (متولد 1955),1
53220,noun,"a port where merchandise can be imported and then exported without paying import duties; ""Bahrain has been an entrepot of trade between Arabia and India since the second millennium BC""","بندری که کالا می تواند بدون پرداخت عوارض واردات وارد و سپس صادر شود.""بحرین از هزاره دوم قبل از میلاد مسیح بازرگان تجارت بین عربستان و هند بوده است""",1
53224,noun,entropy calculated from the probability that a state could be reached by chance alone,آنتروپی محاسبه شده از احتمال دستیابی به وضعیتی به تنهایی اتفاق می افتد,1
53226,noun,an item inserted in a written record,موردی که در یک رکورد مکتوب درج شده است,1
53228,noun,an entry in a notebook,ورودی در یک دفتر یادداشت,1
53225,verb,"put into the care or protection of someone; ""He left the decision to his deputy""; ""leave your child the nurse's care""","مراقبت یا محافظت از کسی""او تصمیم را به معاون خود سپرد""؛""مراقبت پرستار از فرزند خود بگذارید""",1
53227,noun,an entry in the court record to the effect that the plaintiff or prosecutor will not proceed,ثبت در پرونده دادگاه به این نتیجه که شاکی یا دادستان ادامه نخواهد داد,1
53223,noun,"(thermodynamics) a thermodynamic quantity representing the amount of energy in a system that is no longer available for doing mechanical work; ""entropy increases as matter and energy in the universe degrade to an ultimate state of inert uniformity""","(ترمودینامیک) کمیت ترمودینامیکی نشان دهنده میزان انرژی در سیستمی است که دیگر برای انجام کارهای مکانیکی موجود نیست.""آنتروپی با پایین آمدن ماده و انرژی در جهان به حالت نهایی یکنواختی بی اثر افزایش می یابد""",1
53231,verb,make with purl stitches,با بخیه بخیه درست کنید,1
53229,noun,an accounting entry made at the end of an accounting period to allocate items between accounting periods,ورودی حسابداری که در پایان دوره حسابداری برای تخصیص اقلام بین دوره های حسابداری انجام می شود,1
53230,noun,"the entering of a legal document into the public record; ""he filed a complaint""; ""he filed his tax return""","ورود سند قانونی به سوابق عمومی.""او شکایت کرد""؛""او اظهارنامه مالیاتی خود را ثبت کرد""",1
53232,verb,remove (a tumor or eye) from an enveloping sac or cover,(تومور یا چشم) را از کیسه یا پوشش در آورنده خارج کنید,1
53236,noun,any wrapper or covering,هر لفاف یا پوشش,1
53235,noun,an envelope with a transparent panel that reveals the address on the enclosure,یک پاکت با یک صفحه شفاف که آدرس روی محفظه را نشان می دهد,1
53234,verb,"give or make a list of; name individually; give the names of; ""List the states west of the Mississippi""","دادن یا ایجاد لیستی از؛نام به صورت جداگانهنامگذاری کنید""ایالت های غربی می سی سی پی را لیست کنید""",1
53233,verb,"specify individually; ""She enumerated the many obstacles she had encountered""; ""The doctor recited the list of possible side effects of the drug""","به صورت جداگانه مشخص کنید""او موانع زیادی را که با آن روبرو شده را برشمرد""؛""دکتر لیستی از عوارض جانبی احتمالی دارو را خواند""",1
53237,noun,"the maximum operating capability of a system; ""test pilots try to push the envelope""","حداکثر توانایی عملیاتی یک سیستم ؛""خلبانان آزمایشی سعی می کنند پاکت را فشار دهند""",1
53239,noun,the environmental condition,شرایط محیطی,1
53241,noun,"the surrounding environment; ""fish require an aqueous medium""","محیط اطراف""ماهی به محیط آبی نیاز دارد""",1
53238,noun,"an environment offering affection and security; ""home is where the heart is""; ""he grew up in a good Christian home""; ""there's no place like home""","یک محیط ارائه دهنده محبت و امنیت ؛""خانه جاییست که دل آنجا باشد""؛""او در یک خانه خوب مسیحی بزرگ شد""؛""هیچ جا مثل خونه نمیشه""",1
53242,noun,"the context and environment in which something is set; ""the perfect setting for a ghost story""","زمینه و محیطی که چیزی در آن تنظیم شده است.""موقعیت عالی برای یک داستان ارواح""",1
53240,noun,"the streets of a city viewed as a depressed environment in which there is poverty and crime and prostitution and dereliction; ""she tried to keep her children off the street""","خیابان های یک شهر به عنوان یک محیط افسرده در نظر گرفته می شود که در آن فقر و جرم و روسپی گری و بیکاری وجود دارد.""او سعی کرد فرزندانش را از خیابان دور کند""",1
53243,noun,"the type of environment in which an organism or group normally lives or occurs; ""a marine habitat""; ""he felt safe on his home grounds""","نوع محیطی که ارگانیسم یا گروه به طور معمول در آن زندگی می کند یا اتفاق می افتد.""یک زیستگاه دریایی"" ؛""او در محوطه خانه خود احساس امنیت کرد""",1
53244,noun,an environment in which many ideas and races are socially assimilated,محیطی که در آن بسیاری از ایده ها و نژادها از نظر اجتماعی جذب می شوند,1
53246,noun,an outer adjacent area of any place,یک منطقه مجاور خارجی از هر مکان,1
53245,noun,"the local environment; ""he hasn't been seen around these parts in years""","محیط محلی""او سالهاست که در این قسمتها دیده نمی شود""",1
53250,verb,"portray in the mind; ""he is fantasizing the ideal wife""","در ذهن به تصویر بکشید؛""او در حال خیال پردازی همسر ایده آل است""",1
53249,verb,"picture to oneself; imagine possible; ""I cannot envision him as President""","تصویر برای خود؛تصور کنید ممکن است؛""من نمی توانم او را به عنوان رئیس جمهور تصور کنم""",1
53248,verb,"form a mental picture of something that is invisible or abstract; ""Mathematicians often visualize""","یک تصویر ذهنی از چیزی غیر قابل مشاهده یا انتزاعی تشکیل دهید.""ریاضیدانان اغلب تجسم می کنند""",1
53247,verb,"imagine; conceive of; see in one's mind; ""I can't see him on horseback!""; ""I can see what will happen""; ""I can see a risk in this strategy""","تصور کن؛تصور کردندر ذهن خود دیدن""من نمی توانم او را سوار بر اسب ببینم!""؛""می توانم ببینم چه اتفاقی خواهد افتاد""؛""من می توانم یک خطر را در این استراتژی ببینم""",1
53251,verb,"imagine or consider beforehand; ""It wasn't as bad as I had prefigured""","از قبل تصور کنید یا در نظر بگیرید""این بد نیست که من پیش ترجیح داده بودم""",1
53254,noun,a brief stanza concluding certain forms of poetry,مصراع مختصری که شکل های خاصی از شعر را خاتمه می دهد,1
53256,noun,an envious eagerness to possess something,اشتیاق حسودانه برای داشتن چیزی,1
53253,verb,"indulge in fantasies; ""he is fantasizing when he says he plans to start his own company""","افراط در خیالات؛""او در حال خیال پردازی است وقتی که می گوید قصد دارد شرکت خودش را تأسیس کند""",1
53252,verb,"imagine or visualize; ""Just think--you could be rich one day!""; ""Think what a scene it must have been!""","تصور یا تجسم؛""فقط فکر کن - می توانی روزی ثروتمند باشی!""؛""فکر کنید که چه صحنه ای باید بوده باشد!""",1
53255,noun,a feeling of grudging admiration and desire to have something that is possessed by another,احساس تحسین کینه و تمایل به داشتن چیزی که توسط دیگری تصرف شود,1
53257,noun,a feeling of jealous envy (especially of a rival),احساس حسادت حسادت (به خصوص یک رقیب),1
53260,noun,an enzyme that hydrolyses acetylcholine (into choline and acetic acid),آنزیمی که استیل کولین را هیدرولیز می کند (به کولین و اسید استیک),1
53261,noun,any enzyme that catalyzes the hydrolysis of collagen and gelatin,هر آنزیمی که هیدرولیز کلاژن و ژلاتین را کاتالیز می کند,1
53259,noun,any of a group of proteins found in saliva and pancreatic juice and parts of plants; help convert starch to sugar,هر یک از گروههای پروتئین موجود در بزاق و آب لوزالمعده و قسمتهایی از گیاهان.کمک می کند تا نشاسته به شکر تبدیل شود,1
53264,noun,an enzyme that removes the iodine radical,آنزیمی که رادیکال ید را از بین می برد,1
53263,noun,any of the enzymes that hydrolize the carboxyl group,هر کدام از آنزیم هایی که گروه کربوکسیل را هیدرولیز می کنند,1
53262,noun,enzyme found in most plant and animal cells that functions as an oxidative catalyst; decomposes hydrogen peroxide into hydrogen and water,آنزیمی که در بیشتر سلولهای گیاهی و حیوانی یافت می شود و به عنوان کاتالیزور اکسیداتیو عمل می کند.پراکسید هیدروژن را به هیدروژن و آب تجزیه می کند,1
53265,noun,an enzyme that catalyzes the hydrolysis of disaccharides into monosaccharides,آنزیمی که هیدرولیز دی ساکاریدها را به مونوساکاریدها کاتالیز می کند,1
53266,noun,a pancreatic enzyme that catalyzes the hydrolysis of elastin,یک آنزیم پانکراس که کاتالیز هیدرولیز الاستین است,1
53258,noun,"an enzyme found in mammals that can catalyze the deamination of adenosine into inosine and ammonia; ""ADA deficiency can lead to one form of severe combined immunodeficiency disease""; ""the gene encoding ADA was one of the earlier human genes to be isolated and cloned for study""","آنزیمی که در پستانداران یافت می شود و می تواند تصفیه آدنوزین را به اینوزین و آمونیاک کاتالیز کند.""کمبود ADA می تواند منجر به یک نوع بیماری نقص ایمنی ترکیبی شدید شود"" ؛""ژن رمزگذار ADA یکی از ژنهای اولیه انسان بود که برای مطالعه جدا و شبیه سازی شد""",1
53268,noun,enzyme that acts as a catalyst in converting histidine to histamine,آنزیمی که به عنوان کاتالیزور در تبدیل هیستیدین به هیستامین عمل می کند,1
53267,noun,enzyme in the intestinal juice that converts inactive trypsinogen into active trypsin,آنزیمی در آب روده که تریپسینوژن غیرفعال را به تریپسین فعال تبدیل می کند,1
53270,noun,an enzyme that catalyzes its substrate to an isomeric form,آنزیمی که بستر خود را به شکل ایزومریک کاتالیز می کند,1
53271,noun,an enzyme that catalyzes the conversion of a proenzyme to an active enzyme,آنزیمی که تبدیل یک آنزیم به آنزیم فعال را کاتالیز می کند,1
53269,noun,an enzyme (trade name Hyazyme) that splits hyaluronic acid and so lowers its viscosity and increases the permeability of connective tissue and the absorption of fluids,آنزیمی (با نام تجاری Hyazyme) که اسید هیالورونیک را تقسیم می کند و بنابراین ویسکوزیته آن را کاهش می دهد و نفوذپذیری بافت همبند و جذب مایعات را افزایش می دهد,1
53273,noun,an enzyme found in saliva and sweat and tears that destroys the cell walls of certain bacteria,آنزیمی که در بزاق و عرق و اشک وجود دارد و دیواره سلولی باکتری های خاص را از بین می برد,1
53272,noun,an enzyme secreted in the digestive tract that catalyzes the breakdown of fats into individual fatty acids that can be absorbed into the bloodstream,آنزیمی که در دستگاه گوارش ترشح می شود و تجزیه چربی ها به اسیدهای چرب منفرد قابل جذب در جریان خون را کاتالیز می کند,1
53274,noun,"an enzyme that catalyzes the oxidation of many body compounds (e.g., epinephrine and norepinephrine and serotonin)",آنزیمی که اکسیداسیون بسیاری از ترکیبات بدن را کاتالیز می کند (به عنوان مثال ، اپی نفرین و نوراپی نفرین و سروتونین),1
53275,noun,an enzyme of nitrogen-fixing microorganisms that catalyzes the conversion of nitrogen to ammonia,آنزیمی از میکروارگانیسم های تثبیت کننده نیتروژن که تبدیل نیتروژن به آمونیاک را کاتالیز می کند,1
53277,noun,any of the enzymes that catalyze biological oxidation,هر یک از آنزیم هایی که اکسیداسیون بیولوژیک را کاتالیز می کنند,1
53278,noun,an enzyme that catalyzes oxidation-reduction,آنزیمی که باعث کاهش اکسیداسیون می شود,1
53276,noun,general term for enzymes that catalyze the hydrolysis of nucleic acid by cleaving chains of nucleotides into smaller units,اصطلاح عمومی برای آنزیم هایی که با شکافتن زنجیره های نوکلئوتید به واحدهای کوچکتر ، هیدرولیز اسید نوکلئیک را کاتالیز می کنند,1
53279,noun,a proteolytic enzyme obtained from the unripe papaya; used as a meat tenderizer,یک آنزیم پروتئولیتیک حاصل از پاپایای نارس.به عنوان نرم کننده گوشت استفاده می شود,1
53281,noun,an enzyme produced in the stomach that splits proteins into peptones,آنزیمی که در معده تولید می شود و پروتئین ها را به پپتون تقسیم می کند,1
53280,noun,enzyme produced by certain bacteria that inactivates penicillin and results in resistance to that antibiotic,آنزیمی که توسط باکتری های خاصی تولید می شود و پنی سیلین را غیرفعال می کند و منجر به مقاومت در برابر آن آنتی بیوتیک می شود,1
53282,noun,precursor of pepsin; stored in the stomach walls and converted to pepsin by hydrochloric acid in the stomach,پیش ماده پپسین ؛در دیواره های معده ذخیره می شود و توسط اسید کلریدریک در معده به پپسین تبدیل می شود,1
53284,noun,an enzyme that dissolves the fibrin of blood clots,آنزیمی که فیبرین لخته های خون را حل می کند,1
53283,noun,any of a group of enzymes that act as a catalyst in the hydrolysis of organic phosphates,هر یک از گروه آنزیم هایی که به عنوان کاتالیزور در هیدرولیز فسفات های آلی عمل می کنند,1
53285,noun,an enzyme that catalyzes the formation of new DNA and RNA from an existing strand of DNA or RNA,آنزیمی که تشکیل DNA و RNA جدید را از یک رشته DNA یا RNA موجود کاتالیز می کند,1
53287,noun,an enzyme that catalyses the biochemical reduction of some specified substance,آنزیمی که باعث کاهش بیوشیمیایی برخی از مواد مشخص می شود,1
53286,noun,any enzyme that catalyzes the splitting of proteins into smaller peptide fractions and amino acids by a process known as proteolysis,هر آنزیمی که تقسیم پروتئین ها را به کسرهای پپتید کوچکتر و اسیدهای آمینه توسط فرآیندی معروف به پروتئولیز کاتالیز می کند,1
53288,noun,a set of enzymes believed to snip pieces off a longer protein producing fragments of amyloid protein that bunch up and create amyloid protein plaques in brain tissue (the pathological hallmark of Alzheimer's),مجموعه ای از آنزیم هایی که اعتقاد دارند قطعه پروتئین آمیلوئید طولانی تری را تولید می کنند که باعث جمع شدن پلاک های پروتئین آمیلوئید در بافت مغز می شود (علامت مشخصه بیماری آلزایمر),1
53289,noun,an enzyme produced by some hemolytic strains of streptococcus that dissolves fibrinous secretions from infections; used medicinally (often in combination with streptokinase),آنزیمی که توسط برخی از سویه های همولیتیک استرپتوکوک تولید می شود و ترشحات فیبرینی ناشی از عفونت ها را حل می کند.دارویی استفاده می شود (اغلب در ترکیب با استرپتوکیناز),1
53292,noun,an enzyme in eukaryotic cells that can add telomeres to the ends of chromosomes after they divide,آنزیمی در سلولهای یوکاریوتی که می تواند بعد از تقسیم ، تلومرها را به انتهای کروموزوم ها اضافه کند,1
53290,noun,an enzyme produced by some strains of streptococcus that can liquefy blood clots by converting plasminogen to plasmin; used medicinally in some cases of myocardial infarction and pulmonary embolism,آنزیمی که توسط برخی از سویه های استرپتوکوک تولید می شود و می تواند با تبدیل پلاسمینوژن به پلاسمین ، لخته های خون را مایع کند.در مواردی از سکته قلبی و آمبولی ریوی به صورت دارویی استفاده می شود,1
